c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
1441921838;188530139;17500;1;0;Ширпотреб;"После полевых испытаний";47;Сувенирный;"Сувенирный G3SG1 | Африканская сетка (После полевых испытаний)";FFD700;65
1441921839;188530139;75000;1;0;Ширпотреб;"Немного поношенное";19;Сувенирный;"Сувенирный Five-SeveN | Наемник (Немного поношенное)";FFD700;89
1441921840;188530139;75000;1;0;"Промышленное качество";Поношенное;19;Сувенирный;"Сувенирный Five-SeveN | Лихач (Поношенное)";FFD700;70
1442084714;188530170;26896;1;2;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ P2000 | Imperial (Прямо с завода)";CF6A32;507
1442123176;480085569;39629;2;0;Запрещенное;"Прямо с завода";17;Обыч.;"M4A1-S | Нитро (Прямо с завода)";D2D2D2;942
1442208288;188530139;11000;1;0;Запрещенное;Поношенное;47;Обыч.;"AWP | Бог червей (Поношенное)";D2D2D2;648
1442338725;188530170;86000;1;0;Тайное;"После полевых испытаний";17;StatTrak™;"StatTrak™ M4A4 | Пустынная атака (После полевых испытаний)";CF6A32;1000
1442389780;188530305;321337;1;0;Тайное;"Немного поношенное";19;StatTrak™;"StatTrak™ CZ75-Auto | Виктория (Немного поношенное)";CF6A32;1032
1442486283;188530538;230000;1;0;Засекреченное;"После полевых испытаний";47;StatTrak™;"StatTrak™ AWP | Красная линия (После полевых испытаний)";CF6A32;1000
1442929102;188530139;1549900;1;0;Тайное;"Прямо с завода";365;★;"★ Штык-нож | Убийство (Прямо с завода)";8650AC;1372
1442936602;188530139;219900;1;0;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1000
1442979268;0;14000;1;1;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Гадюка (Немного поношенное)";D2D2D2;883
1442992241;480085569;10000;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Бог червей (Немного поношенное)";D2D2D2;1000
1443133569;519977179;2375;1;0;Ширпотреб;"Немного поношенное";49;Обыч.;"XM1014 | Цвет луга (Немного поношенное)";D2D2D2;1000
1443312265;188530139;1820000;1;2;Тайное;"Прямо с завода";365;★;"★ Штык-нож M9 | Градиент (Прямо с завода)";8650AC;1369
1443340113;480085569;210000;1;0;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1321
1443344197;188530139;900000;1;0;Тайное;"Прямо с завода";365;★;"★ Фальшион | Убийство (Прямо с завода)";8650AC;1000
1443350411;188530170;24200;1;0;"Армейское качество";"Немного поношенное";17;StatTrak™;"StatTrak™ AK-47 | Элитное снаряжение (Немного поношенное)";CF6A32;1000
1443592724;480085569;61000;1;0;"Армейское качество";"Прямо с завода";3;Обыч.;"MP9 | Хот-род (Прямо с завода)";D2D2D2;404
1443748864;188530139;390000;1;0;Тайное;"После полевых испытаний";365;★;"★ Охотничий нож | Северный лес (После полевых испытаний)";8650AC;1189
1443825982;480085569;34900;1;0;"Армейское качество";"После полевых испытаний";17;Обыч.;"AK-47 | Черный глянец (После полевых испытаний)";D2D2D2;954
1443846863;188530139;2680000;1;0;Тайное;"Прямо с завода";365;★;"★ Штык-нож | Зуб тигра (Прямо с завода)";8650AC;965
1443871721;902658099;1250000;1;0;Тайное;"Немного поношенное";47;StatTrak™;"StatTrak™ AWP | Скоростной зверь (Немного поношенное)";CF6A32;757
1444024050;188530139;4890000;1;0;Тайное;"Прямо с завода";365;★;"★ Керамбит | Градиент (Прямо с завода)";8650AC;1000
1444065716;902658099;200000;1;0;Засекреченное;"Прямо с завода";19;StatTrak™;"StatTrak™ Glock-18 | Водяной (Прямо с завода)";CF6A32;1147
1444104045;302028390;4990;1;2;Ширпотреб;"Немного поношенное";19;Обыч.;"Tec-9 | Бамбуковые заросли (Немного поношенное)";D2D2D2;343
1444506891;188530139;42000;1;0;Засекреченное;Поношенное;47;Обыч.;"G3SG1 | Палач (Поношенное)";D2D2D2;1000
1444512541;188530139;1790000;1;0;Тайное;"Прямо с завода";365;★;"★ Охотничий нож | Градиент (Прямо с завода)";8650AC;913
1444513588;0;14000;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Гадюка (Немного поношенное)";D2D2D2;974
1444522902;188530139;5200;1;0;"Армейское качество";Поношенное;47;Обыч.;"SCAR-20 | Эпидемия (Поношенное)";D2D2D2;1000
1444585513;188530139;8500;1;1;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Бог червей (После полевых испытаний)";D2D2D2;636
1444588252;188530139;14700;1;0;Запрещенное;"Прямо с завода";17;Обыч.;"AK-47 | Синий ламинат (Прямо с завода)";D2D2D2;1075
1444785726;188530139;14990;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Пустынная атака (После полевых испытаний)";D2D2D2;757
1444796920;188530170;9300;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Desert Eagle | Бронзовая декорация (Немного поношенное)";CF6A32;574
1444803154;902658099;459900;1;0;Засекреченное;"Прямо с завода";19;StatTrak™;"StatTrak™ USP-S | Орион (Прямо с завода)";CF6A32;999
1444843871;188530170;20000;1;1;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ P2000 | Защитник империи (Немного поношенное)";CF6A32;447
1445004888;188530170;499000;1;0;Засекреченное;"Немного поношенное";47;StatTrak™;"StatTrak™ AWP | Красная линия (Немного поношенное)";CF6A32;844
1445004889;188530170;240000;1;0;Тайное;"После полевых испытаний";3;StatTrak™;"StatTrak™ P90 | Азимов (После полевых испытаний)";CF6A32;670
1445004891;188530170;481902;1;1;Тайное;"После полевых испытаний";17;StatTrak™;"StatTrak™ M4A1-S | Золотая спираль (После полевых испытаний)";CF6A32;1246
1445006150;188530139;1690000;1;0;Тайное;"Прямо с завода";365;★;"★ Охотничий нож | Градиент (Прямо с завода)";8650AC;967
1445041413;188530139;42000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;734
1445068089;480085569;16000;1;1;Запрещенное;"Прямо с завода";47;Обыч.;"AWP | Бог червей (Прямо с завода)";D2D2D2;585
1445104273;519977179;11361;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Гадюка (Немного поношенное)";D2D2D2;1081
1445180352;188530170;45000;1;0;Засекреченное;Поношенное;3;StatTrak™;"StatTrak™ P90 | Резной приклад (Поношенное)";CF6A32;1043
1445223709;302028390;15000;1;0;Запрещенное;Поношенное;17;Обыч.;"AK-47 | Изумрудные завитки (Поношенное)";D2D2D2;1000
1445237073;188530139;114000;1;1;Тайное;"Закаленное в боях";17;Обыч.;"M4A4 | Преданный паладин (Закаленное в боях)";D2D2D2;686
1445238412;188530139;130644;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Аквамариновая месть (После полевых испытаний)";D2D2D2;1215
1445345146;480085569;128700;1;0;Запрещенное;"Немного поношенное";19;Обыч.;"USP-S | Следы асфальта (Немного поношенное)";D2D2D2;890
1445396384;188530139;169900;1;0;Тайное;"Закаленное в боях";47;Обыч.;"AWP | Азимов (Закаленное в боях)";D2D2D2;1029
1445617595;188530139;3950000;1;0;Тайное;"Немного поношенное";365;★;"★ Штык-нож M9 | Кровавая паутина (Немного поношенное)";8650AC;1000
1445633665;188530170;6600;1;0;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ P2000 | Слоновая кость (Прямо с завода)";CF6A32;1000
1445683482;480085569;118250;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | БАХ (Немного поношенное)";D2D2D2;1252
1445710707;188530139;2999900;1;0;Тайное;"Прямо с завода";365;★;"★ Штык-нож M9 | Зуб тигра (Прямо с завода)";8650AC;1000
1445933333;188530139;64300;1;1;Засекреченное;"После полевых испытаний";47;Обыч.;"AWP | Красная линия (После полевых испытаний)";D2D2D2;967
1445938671;188530139;2260000;1;0;Контрабандное;"После полевых испытаний";17;Обыч.;"M4A4 | Вой (После полевых испытаний)";D2D2D2;1274
1446124380;480085569;5000;1;0;"Промышленное качество";"Прямо с завода";47;Обыч.;"SCAR-20 | Углепластик (Прямо с завода)";D2D2D2;63
1446125382;302028390;5000;1;0;"Промышленное качество";"После полевых испытаний";19;Обыч.;"P2000 | Мраморный гранит (После полевых испытаний)";D2D2D2;1000
1446125765;0;5000;1;0;"Промышленное качество";"Немного поношенное";49;Обыч.;"Nova | Карамельное яблоко (Немного поношенное)";D2D2D2;1000
1446128254;0;5000;1;0;"Промышленное качество";"После полевых испытаний";19;Обыч.;"Dual Berettas | Патина (После полевых испытаний)";D2D2D2;1000
1446360563;480085569;162372;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A1-S | Скоростной зверь (После полевых испытаний)";D2D2D2;1000
1446970483;0;4500;1;0;Запрещенное;"После полевых испытаний";49;Обыч.;"MAG-7 | Бульдозер (После полевых испытаний)";D2D2D2;1000
1447026709;188530170;24900;1;0;"Армейское качество";"После полевых испытаний";3;StatTrak™;"StatTrak™ P90 | Война в пустыне (После полевых испытаний)";CF6A32;666
1447219298;480085569;80000;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Красная линия (Немного поношенное)";D2D2D2;1000
1447231863;188530170;144602;1;0;Засекреченное;"Закаленное в боях";17;StatTrak™;"StatTrak™ M4A1-S | Страж (Закаленное в боях)";CF6A32;1185
1447678557;480085569;150000;1;0;Тайное;"После полевых испытаний";19;Обыч.;"USP-S | Убийство подтверждено (После полевых испытаний)";D2D2D2;1025
1447743469;480085569;10000;1;1;Запрещенное;"Прямо с завода";3;Обыч.;"MAC-10 | Жар (Прямо с завода)";D2D2D2;700
1447813899;480085569;23000;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"Desert Eagle | Заговор (Прямо с завода)";D2D2D2;1000
1447815871;480085569;1950000;1;0;Засекреченное;"Прямо с завода";17;Обыч.;"M4A1-S | Шедевр (Прямо с завода)";D2D2D2;741
1447891505;188530170;75000;1;0;Засекреченное;"Немного поношенное";17;StatTrak™;"StatTrak™ AK-47 | Картель (Немного поношенное)";CF6A32;1310
1447951532;188530170;46750;1;0;Запрещенное;"После полевых испытаний";17;StatTrak™;"StatTrak™ M4A1-S | Василиск (После полевых испытаний)";CF6A32;1135
1447979474;188530139;3580000;1;0;Контрабандное;"Немного поношенное";17;Обыч.;"M4A4 | Вой (Немного поношенное)";D2D2D2;1000
1447981083;188530170;4950000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Керамбит | Убийство (Прямо с завода)";8650AC;1000
1447981084;188530139;6500000;1;0;Тайное;"Прямо с завода";365;★;"★ Охотничий нож | Кровавая паутина (Прямо с завода)";8650AC;1000
1447982675;188530139;3780000;1;0;Тайное;"Прямо с завода";365;★;"★ Штык-нож | Мраморный градиент (Прямо с завода)";8650AC;722
1448072677;188530139;65000;1;0;Тайное;"После полевых испытаний";19;Обыч.;"P2000 | Огненный элементаль (После полевых испытаний)";D2D2D2;990
1448097901;302028390;10400;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Гадюка (Немного поношенное)";D2D2D2;1000
1448115879;188530139;7700;1;0;"Армейское качество";"Немного поношенное";17;Обыч.;"AK-47 | Элитное снаряжение (Немного поношенное)";D2D2D2;390
1448371719;188530139;400000;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Красная линия (Немного поношенное)";D2D2D2;255
1448470199;188530170;128900;1;0;Засекреченное;"После полевых испытаний";17;StatTrak™;"StatTrak™ AK-47 | Красная линия (После полевых испытаний)";CF6A32;1243
1448483284;302028390;780000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Шедевр (Немного поношенное)";D2D2D2;906
1448584311;188530170;189900;1;0;Тайное;"После полевых испытаний";19;StatTrak™;"StatTrak™ CZ75-Auto | Виктория (После полевых испытаний)";CF6A32;1026
1448661426;188530170;5980000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Керамбит | Волны (Прямо с завода)";8650AC;1000
1448987894;143865972;15000;1;0;"базового класса";;21;Обыч.;"Ключ от револьверного кейса";D2D2D2;1000
1448990665;188530139;8500;1;0;"высшего класса";;293;Обыч.;"Наклейка | Мариэтта";D2D2D2;1000
1448993944;188530139;7000;1;0;"высшего класса";;293;Обыч.;"Наклейка | Марта";D2D2D2;1000
1448996797;0;950;44;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Северный лес (После полевых испытаний)";D2D2D2;1000
1449022050;188530139;72000;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1000
1449033765;480085569;10000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Василиск (После полевых испытаний)";D2D2D2;770
1449203736;188530139;71500;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1000
1449214551;188530139;2785100;1;0;Тайное;"Немного поношенное";365;★;"★ Керамбит | Дамасская сталь (Немного поношенное)";8650AC;1000
1449253952;188530139;145000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"AK-47 | Буйство красок (Немного поношенное)";D2D2D2;1000
1449322932;480085569;33999;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Атомный сплав (Немного поношенное)";D2D2D2;1011
1449923988;188530139;14000;1;1;Запрещенное;"Прямо с завода";47;Обыч.;"AWP | Бог червей (Прямо с завода)";D2D2D2;643
1450064853;480085569;158500;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Вулкан (После полевых испытаний)";D2D2D2;1198
1450116453;188530170;15192;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Desert Eagle | Послание коринфянам (Немного поношенное)";CF6A32;1000
1450214232;188530170;6800000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Штык-нож M9 | Мраморный градиент (Прямо с завода)";8650AC;1000
1450214723;480085569;71700;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1000
1450223947;188530139;72400;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1000
1450223950;188530139;72300;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1000
1450602839;188530170;2149900;1;0;Тайное;"После полевых испытаний";365;★;"★ StatTrak™ Керамбит | Поверхностная закалка (После полевых испытаний)";8650AC;1287
1450841379;480085569;265000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Азимов (После полевых испытаний)";D2D2D2;1184
1450937813;480085569;490000;1;0;Тайное;"Прямо с завода";17;Обыч.;"AK-47 | Аквамариновая месть (Прямо с завода)";D2D2D2;679
1450963665;480085569;34000;1;0;"Армейское качество";"После полевых испытаний";17;Обыч.;"AK-47 | Черный глянец (После полевых испытаний)";D2D2D2;1000
1451007182;0;5900;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Карамельное яблоко (Немного поношенное)";D2D2D2;305
1451049552;188530139;9000;1;1;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Бог червей (После полевых испытаний)";D2D2D2;542
1451051867;480085569;35000;1;0;Засекреченное;"После полевых испытаний";19;Обыч.;"CZ75-Auto | Желтый жакет (После полевых испытаний)";D2D2D2;1000
1451076237;302028390;7500;1;0;Ширпотреб;"После полевых испытаний";19;Обыч.;"Револьвер R8 | Костяная маска (После полевых испытаний)";D2D2D2;16
1451076238;188530139;8500;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"Револьвер R8 | Кровавая паутина (После полевых испытаний)";D2D2D2;171
1451109121;480085569;14000;1;1;Запрещенное;"Прямо с завода";47;Обыч.;"AWP | Бог червей (Прямо с завода)";D2D2D2;639
1451164942;480085569;4290;1;1;Запрещенное;"После полевых испытаний";19;Обыч.;"CZ75-Auto | Тигр (После полевых испытаний)";D2D2D2;499
1451218174;480085569;490000;1;0;Тайное;"Прямо с завода";47;Обыч.;"SSG 08 | Кровь в воде (Прямо с завода)";D2D2D2;608
1451218175;480085569;180000;1;0;Тайное;"Прямо с завода";19;Обыч.;"CZ75-Auto | Виктория (Прямо с завода)";D2D2D2;410
1451218176;480085569;290000;1;0;Тайное;"Прямо с завода";3;Обыч.;"P90 | Азимов (Прямо с завода)";D2D2D2;546
1451242753;519977179;3100000;1;0;Тайное;"Закаленное в боях";47;Обыч.;"AWP | История о драконе (Закаленное в боях)";D2D2D2;1000
1451378023;188530139;229900;1;1;Засекреченное;"Прямо с завода";47;Обыч.;"AWP | Графит (Прямо с завода)";D2D2D2;974
1451411774;188530139;98777;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A1-S | Скоростной зверь (После полевых испытаний)";D2D2D2;1000
1451525082;302028390;13000;1;2;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Гадюка (Немного поношенное)";D2D2D2;1039
1451771401;188530139;250000;1;0;Тайное;Поношенное;17;Обыч.;"M4A4 | Азимов (Поношенное)";D2D2D2;1012
1451819729;302028390;197900;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A4 | Рассвет (Немного поношенное)";D2D2D2;1000
1451828793;0;14500;1;0;"Промышленное качество";"Прямо с завода";17;Обыч.;"AK-47 | Африканская сетка (Прямо с завода)";D2D2D2;1000
1452020038;188530139;67000;1;0;Засекреченное;"После полевых испытаний";47;Обыч.;"AWP | Красная линия (После полевых испытаний)";D2D2D2;908
1452085930;302028390;10000;1;0;"Промышленное качество";"Немного поношенное";19;Обыч.;"USP-S | Едва зеленый (Немного поношенное)";D2D2D2;480
1452585253;188530170;11900;1;0;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ Desert Eagle | Бронзовая декорация (Прямо с завода)";CF6A32;613
1452676494;188530139;32500;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A4 | 龍王 (Король драконов) (Немного поношенное)";D2D2D2;1097
1452744349;188530170;95400;1;1;Запрещенное;"Прямо с завода";17;StatTrak™;"StatTrak™ AK-47 | Синий ламинат (Прямо с завода)";CF6A32;1162
1452850014;188530139;58200;1;0;Засекреченное;"Закаленное в боях";17;Обыч.;"AK-47 | Снежная буря (Закаленное в боях)";D2D2D2;760
1452926290;480085569;1290000;1;0;Тайное;"Прямо с завода";47;Обыч.;"AWP | Скоростной зверь (Прямо с завода)";D2D2D2;349
1452950465;188530139;149000;1;1;Засекреченное;"Закаленное в боях";17;Обыч.;"AK-47 | Буйство красок (Закаленное в боях)";D2D2D2;405
1452963197;188530139;114000;1;1;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Преданный паладин (После полевых испытаний)";D2D2D2;914
1452999070;188530139;9900000;1;0;Тайное;"Прямо с завода";365;★;"★ Штык-нож M9 | Градиент (Прямо с завода)";8650AC;1000
1453034401;188530139;299900;1;1;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Азимов (После полевых испытаний)";D2D2D2;994
1453061493;302028390;11000000;1;0;Тайное;"Прямо с завода";47;Обыч.;"AWP | История о драконе (Прямо с завода)";D2D2D2;1000
1453245609;188530170;4580000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Штык-нож M9 | Волны (Прямо с завода)";8650AC;1000
1453245611;188530139;4950000;1;0;Тайное;"Прямо с завода";365;★;"★ Керамбит | Градиент (Прямо с завода)";8650AC;1000
1453257266;188530139;26000;1;1;Засекреченное;"Немного поношенное";19;Обыч.;"Desert Eagle | Заговор (Немного поношенное)";D2D2D2;553
1453320303;302028390;7400;1;0;"Промышленное качество";"Немного поношенное";19;Обыч.;"USP-S | Королевский синий (Немного поношенное)";D2D2D2;848
1453429393;188530139;26000;1;0;"Армейское качество";"Прямо с завода";19;Обыч.;"USP-S | Нержавейка (Прямо с завода)";D2D2D2;1059
1453448772;480085569;30102;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"Glock-18 | Водяной (Немного поношенное)";D2D2D2;1054
1453587382;302028390;53545;1;0;"Промышленное качество";"Прямо с завода";47;Обыч.;"AWP | Солнце в знаке Льва (Прямо с завода)";D2D2D2;1019
1453718682;188530139;140000;1;0;Тайное;"Закаленное в боях";19;Обыч.;"USP-S | Убийство подтверждено (Закаленное в боях)";D2D2D2;1000
1453748190;480085569;79900;1;1;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Красная линия (Немного поношенное)";D2D2D2;1102
1453827933;480085569;55500;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"Desert Eagle | Гипнотический (Прямо с завода)";D2D2D2;1000
1453858171;188530139;58090;1;0;Тайное;"Немного поношенное";17;Обыч.;"M4A4 | Дождь из пуль (Немного поношенное)";D2D2D2;998
1453976291;480085569;11500;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Бог червей (Немного поношенное)";D2D2D2;545
1454313050;188530139;160000;1;0;Тайное;"Закаленное в боях";17;Обыч.;"M4A1-S | Золотая спираль (Закаленное в боях)";D2D2D2;1000
1454720925;188530170;107124;1;0;Запрещенное;"Немного поношенное";17;StatTrak™;"StatTrak™ AK-47 | Синий ламинат (Немного поношенное)";CF6A32;728
1454770126;188530139;22000;1;0;Запрещенное;"После полевых испытаний";19;Обыч.;"Tec-9 | Лавина (После полевых испытаний)";D2D2D2;674
1454770497;480085569;14000;1;1;Запрещенное;"Прямо с завода";47;Обыч.;"AWP | Бог червей (Прямо с завода)";D2D2D2;639
1455040844;188530170;53551;1;0;Запрещенное;"После полевых испытаний";19;StatTrak™;"StatTrak™ P250 | Пятно (После полевых испытаний)";CF6A32;959
1455126462;188530139;175000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Поверхностная закалка (После полевых испытаний)";D2D2D2;1000
1455169155;480085569;10300000;1;1;Тайное;"Прямо с завода";47;Обыч.;"AWP | История о драконе (Прямо с завода)";D2D2D2;1000
1455224323;188530139;440000;1;0;Тайное;"Прямо с завода";17;Обыч.;"M4A1-S | Скоростной зверь (Прямо с завода)";D2D2D2;1027
1455248396;0;7700;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;1000
1455405149;188530139;322000;1;0;Тайное;"Прямо с завода";47;Обыч.;"AWP | Удар молнии (Прямо с завода)";D2D2D2;1032
1455502576;188530139;229900;1;0;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1000
1455751067;480085569;580000;1;0;Тайное;"Прямо с завода";19;Обыч.;"USP-S | Убийство подтверждено (Прямо с завода)";D2D2D2;640
1455751068;188530139;590000;1;0;Тайное;"Прямо с завода";17;Обыч.;"M4A1-S | Скоростной зверь (Прямо с завода)";D2D2D2;740
1455751493;188530170;6780000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Керамбит | Зуб тигра (Прямо с завода)";8650AC;1000
1455752885;188530170;3980000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Штык-нож | Убийство (Прямо с завода)";8650AC;1000
1455752888;188530170;3950000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Штык-нож M9 | Волны (Прямо с завода)";8650AC;1000
1455752889;188530170;5740000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Керамбит | Волны (Прямо с завода)";8650AC;1000
1455869675;188530139;1700000;1;1;Тайное;"Прямо с завода";365;★;"★ Штык-нож | Волны (Прямо с завода)";8650AC;1209
1456156194;188530139;16000000;1;0;Тайное;"Прямо с завода";365;★;"★ Керамбит | Волны (Прямо с завода)";8650AC;1000
1456158741;188530139;14500000;1;0;Тайное;"Прямо с завода";365;★;"★ Керамбит | Волны (Прямо с завода)";8650AC;1000
1456275173;188530170;549900;1;0;Засекреченное;"Немного поношенное";17;StatTrak™;"StatTrak™ AK-47 | Красная линия (Немного поношенное)";CF6A32;1292
1456367843;188530139;1855500;1;0;Тайное;Поношенное;365;★;"★ Керамбит | Поверхностная закалка (Поношенное)";8650AC;992
1456395213;480085569;16560;1;0;Тайное;"Немного поношенное";17;Обыч.;"M4A4 | Пустынная атака (Немного поношенное)";D2D2D2;1000
1456630552;188530139;2700000;1;0;"Армейское качество";"Немного поношенное";17;Обыч.;"AK-47 | Элитное снаряжение (Немного поношенное)";D2D2D2;1
1456741834;188530139;120000;1;0;Тайное;"После полевых испытаний";19;Обыч.;"Револьвер R8 | Градиент (После полевых испытаний)";D2D2D2;475
1456888603;188530139;114000;1;1;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Преданный паладин (После полевых испытаний)";D2D2D2;868
1457006774;188530170;6980000;1;0;Тайное;"Немного поношенное";365;★;"★ StatTrak™ Керамбит | Кровавая паутина (Немного поношенное)";8650AC;1000
1457006793;188530170;6950000;1;0;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Керамбит | Волны (Прямо с завода)";8650AC;1000
1457083270;188530170;410000;1;0;Тайное;"После полевых испытаний";365;★;"★ StatTrak™ Нож с лезвием-крюком | Патина (После полевых испытаний)";8650AC;1000
1457133938;480085569;2790;1;1;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;147
1457680210;188530139;129900;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"AK-47 | Снежная буря (Немного поношенное)";D2D2D2;956
1457983065;302028390;2290;1;1;Ширпотреб;Поношенное;19;Обыч.;"P250 | Северный лес (Поношенное)";D2D2D2;37
1458076209;188530139;54078;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A4 | Зірка (Немного поношенное)";D2D2D2;454
1458155859;188530139;7200;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A4 | Злобный дайме (После полевых испытаний)";D2D2D2;531
1458157340;188530170;55000;1;0;Тайное;"После полевых испытаний";17;StatTrak™;"StatTrak™ AUG | Хамелеон (После полевых испытаний)";CF6A32;936
1458223655;188530170;540000;1;1;Тайное;"Прямо с завода";17;StatTrak™;"StatTrak™ M4A1-S | Сайрекс (Прямо с завода)";CF6A32;1164
1458632459;480085569;3890;1;1;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Северный лес (После полевых испытаний)";D2D2D2;163
1458693035;480085569;297500;1;0;Тайное;"Прямо с завода";19;Обыч.;"USP-S | Убийство подтверждено (Прямо с завода)";D2D2D2;1000
1458697849;519977179;13000;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"Glock-18 | Реактор (После полевых испытаний)";D2D2D2;768
1458762800;188530170;87000;1;0;Запрещенное;"Немного поношенное";17;StatTrak™;"StatTrak™ M4A1-S | Чистая вода (Немного поношенное)";CF6A32;1000
1458776354;480085569;120000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Преданный паладин (После полевых испытаний)";D2D2D2;834
1458799122;188530139;310000;1;0;Засекреченное;"Прямо с завода";17;Обыч.;"AK-47 | Буйство красок (Прямо с завода)";D2D2D2;740
1458799123;188530139;1480000;1;0;Тайное;Поношенное;365;★;"★ Керамбит | Поверхностная закалка (Поношенное)";8650AC;1228
1459015159;480085569;86534;1;1;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Снежная буря (После полевых испытаний)";D2D2D2;948
1459170867;188530139;219900;1;0;Тайное;"Немного поношенное";17;Обыч.;"M4A1-S | Золотая спираль (Немного поношенное)";D2D2D2;1000
1459979499;188530139;10000;1;1;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Василиск (Немного поношенное)";D2D2D2;920
